input,seed,cores,vertices,edges,time,trials,concurrency,result
/scratch/daint/kalvodap/evaluation_inputs/e1/96k/reg_96k_16.in,16928,288,96000,1536000,19.9377,57,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/96k/reg_96k_16.in,16928,432,96000,1536000,13.3993,38,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/96k/reg_96k_16.in,16928,576,96000,1536000,10.3825,29,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/96k/reg_96k_16.in,16928,720,96000,1536000,8.26837,23,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/96k/reg_96k_16.in,16928,864,96000,1536000,6.83751,19,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/96k/reg_96k_16.in,16928,1008,96000,1536000,6.15095,17,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/96k/reg_96k_16.in,16928,1152,96000,1536000,5.49387,15,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/96k/reg_96k_16.in,16928,1296,96000,1536000,4.78974,13,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/96k/reg_96k_16.in,21252,1,96000,1536000,3429.45,16176,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/96k/reg_96k_16.in,21252,36,96000,1536000,155.306,450,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/96k/reg_96k_16.in,21252,72,96000,1536000,77.5642,225,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/96k/reg_96k_16.in,21252,108,96000,1536000,51.7305,150,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/96k/reg_96k_16.in,21252,144,96000,1536000,39.1415,113,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/96k/reg_96k_16.in,21252,288,96000,1536000,19.9917,57,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/96k/reg_96k_16.in,21252,432,96000,1536000,13.4011,38,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/96k/reg_96k_16.in,21252,576,96000,1536000,10.3183,29,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/96k/reg_96k_16.in,21252,720,96000,1536000,8.33792,23,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/96k/reg_96k_16.in,21252,864,96000,1536000,6.84433,19,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/96k/reg_96k_16.in,21252,1152,96000,1536000,5.44783,15,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/96k/reg_96k_16.in,21252,1296,96000,1536000,4.81305,13,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/96k/reg_96k_16.in,23428,1,96000,1536000,3418.75,16176,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/96k/reg_96k_16.in,23428,36,96000,1536000,154.256,450,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/96k/reg_96k_16.in,23428,72,96000,1536000,77.8769,225,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/96k/reg_96k_16.in,23428,108,96000,1536000,51.9866,150,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/96k/reg_96k_16.in,23428,144,96000,1536000,39.2716,113,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/96k/reg_96k_16.in,23428,288,96000,1536000,19.883,57,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/96k/reg_96k_16.in,23428,432,96000,1536000,13.4093,38,low,3200
/scratch/daint/kalvodap/evaluation_inputs/e1/96k/reg_96k_16.in,23428,576,96000,1536000,10.3327,29,low,3200
