input,seed,cores,vertices,edges,time,trials,concurrency,result
/scratch/daint/kalvodap/evaluation_inputs/e3/8M/ba_16k_8M.in,27585,252,16000,7929856,6.02208,1,high,51200
/scratch/daint/kalvodap/evaluation_inputs/e3/8M/ba_16k_8M.in,27585,288,16000,7929856,6.01856,1,high,51200
/scratch/daint/kalvodap/evaluation_inputs/e3/8M/ba_16k_8M.in,27585,360,16000,7929856,5.75845,1,high,51200
/scratch/daint/kalvodap/evaluation_inputs/e3/8M/ba_16k_8M.in,27585,396,16000,7929856,6.30059,1,high,51200
/scratch/daint/kalvodap/evaluation_inputs/e3/8M/ba_16k_8M.in,27585,432,16000,7929856,5.16163,1,high,51200
/scratch/daint/kalvodap/evaluation_inputs/e3/8M/ba_16k_8M.in,27585,504,16000,7929856,5.24877,1,high,51200
/scratch/daint/kalvodap/evaluation_inputs/e3/8M/ba_16k_8M.in,27585,576,16000,7929856,5.67613,1,high,51200
/scratch/daint/kalvodap/evaluation_inputs/e3/8M/ba_16k_8M.in,27585,648,16000,7929856,6.50355,1,high,51200
/scratch/daint/kalvodap/evaluation_inputs/e3/8M/ba_16k_8M.in,29424,72,16000,7929856,11.9396,2,low,51200
/scratch/daint/kalvodap/evaluation_inputs/e3/8M/ba_16k_8M.in,29424,144,16000,7929856,6.74989,1,low,51200
/scratch/daint/kalvodap/evaluation_inputs/e3/8M/ba_16k_8M.in,29424,216,16000,7929856,6.11878,1,high,51200
/scratch/daint/kalvodap/evaluation_inputs/e3/8M/ba_16k_8M.in,29424,252,16000,7929856,5.79675,1,high,51200
/scratch/daint/kalvodap/evaluation_inputs/e3/8M/ba_16k_8M.in,29424,288,16000,7929856,5.92726,1,high,51200
/scratch/daint/kalvodap/evaluation_inputs/e3/8M/ba_16k_8M.in,29424,360,16000,7929856,5.80398,1,high,51200
/scratch/daint/kalvodap/evaluation_inputs/e3/8M/ba_16k_8M.in,32545,72,16000,7929856,11.8827,2,low,51200
/scratch/daint/kalvodap/evaluation_inputs/e3/8M/ba_16k_8M.in,32545,144,16000,7929856,6.64486,1,low,51200
/scratch/daint/kalvodap/evaluation_inputs/e3/8M/ba_16k_8M.in,32545,216,16000,7929856,5.76648,1,high,51200
/scratch/daint/kalvodap/evaluation_inputs/e3/8M/ba_16k_8M.in,32545,252,16000,7929856,5.72137,1,high,51200
/scratch/daint/kalvodap/evaluation_inputs/e3/8M/ba_16k_8M.in,32545,288,16000,7929856,6.03135,1,high,51200
/scratch/daint/kalvodap/evaluation_inputs/e3/8M/ba_16k_8M.in,32545,360,16000,7929856,5.55023,1,high,51200
/scratch/daint/kalvodap/evaluation_inputs/e3/8M/ba_16k_8M.in,32545,396,16000,7929856,6.23689,1,high,51200
/scratch/daint/kalvodap/evaluation_inputs/e3/8M/ba_16k_8M.in,32545,432,16000,7929856,5.21009,1,high,51200
/scratch/daint/kalvodap/evaluation_inputs/e3/8M/ba_16k_8M.in,32545,504,16000,7929856,5.96193,1,high,51200
/scratch/daint/kalvodap/evaluation_inputs/e3/8M/ba_16k_8M.in,32545,576,16000,7929856,5.86345,1,high,51200
/scratch/daint/kalvodap/evaluation_inputs/e3/8M/ba_16k_8M.in,32545,648,16000,7929856,5.51232,1,high,51200
/scratch/daint/kalvodap/evaluation_inputs/e3/8M/ws_16k_8M.in,193,72,16000,8192000,20.3314,2,low,96100
/scratch/daint/kalvodap/evaluation_inputs/e3/8M/ws_16k_8M.in,193,144,16000,8192000,10.7703,1,low,96100
/scratch/daint/kalvodap/evaluation_inputs/e3/8M/ws_16k_8M.in,193,216,16000,8192000,8.60331,1,high,96100
/scratch/daint/kalvodap/evaluation_inputs/e3/8M/ws_16k_8M.in,193,252,16000,8192000,8.66107,1,high,96100
/scratch/daint/kalvodap/evaluation_inputs/e3/8M/ws_16k_8M.in,193,288,16000,8192000,8.68436,1,high,96100
/scratch/daint/kalvodap/evaluation_inputs/e3/8M/ws_16k_8M.in,193,360,16000,8192000,8.70741,1,high,96100
/scratch/daint/kalvodap/evaluation_inputs/e3/8M/ws_16k_8M.in,193,396,16000,8192000,8.60722,1,high,96100
/scratch/daint/kalvodap/evaluation_inputs/e3/8M/ws_16k_8M.in,193,432,16000,8192000,6.41613,1,high,96100
/scratch/daint/kalvodap/evaluation_inputs/e3/8M/ws_16k_8M.in,193,504,16000,8192000,7.05002,1,high,96100
/scratch/daint/kalvodap/evaluation_inputs/e3/8M/ws_16k_8M.in,193,576,16000,8192000,6.38417,1,high,96100
/scratch/daint/kalvodap/evaluation_inputs/e3/8M/ws_16k_8M.in,193,648,16000,8192000,6.61964,1,high,96100
/scratch/daint/kalvodap/evaluation_inputs/e3/8M/ws_16k_8M.in,272,72,16000,8192000,20.4511,2,low,96100
/scratch/daint/kalvodap/evaluation_inputs/e3/8M/ws_16k_8M.in,272,144,16000,8192000,10.6492,1,low,96100
/scratch/daint/kalvodap/evaluation_inputs/e3/8M/ws_16k_8M.in,272,216,16000,8192000,8.88679,1,high,96100
/scratch/daint/kalvodap/evaluation_inputs/e3/8M/ws_16k_8M.in,272,252,16000,8192000,8.89457,1,high,96100
/scratch/daint/kalvodap/evaluation_inputs/e3/8M/ws_16k_8M.in,272,288,16000,8192000,8.82525,1,high,96100
/scratch/daint/kalvodap/evaluation_inputs/e3/8M/ws_16k_8M.in,272,360,16000,8192000,8.76227,1,high,96100
/scratch/daint/kalvodap/evaluation_inputs/e3/8M/ws_16k_8M.in,272,396,16000,8192000,9.13574,1,high,96100
/scratch/daint/kalvodap/evaluation_inputs/e3/8M/ws_16k_8M.in,272,432,16000,8192000,6.73153,1,high,96100
/scratch/daint/kalvodap/evaluation_inputs/e3/8M/ws_16k_8M.in,272,504,16000,8192000,7.08069,1,high,96100
/scratch/daint/kalvodap/evaluation_inputs/e3/8M/ws_16k_8M.in,272,576,16000,8192000,6.81018,1,high,96100
/scratch/daint/kalvodap/evaluation_inputs/e3/8M/ws_16k_8M.in,272,648,16000,8192000,6.83384,1,high,96100
/scratch/daint/kalvodap/evaluation_inputs/e3/8M/ws_16k_8M.in,2402,72,16000,8192000,20.5641,2,low,96100
/scratch/daint/kalvodap/evaluation_inputs/e3/8M/ws_16k_8M.in,2402,144,16000,8192000,10.729,1,low,96100
/scratch/daint/kalvodap/evaluation_inputs/e3/8M/ws_16k_8M.in,2402,216,16000,8192000,8.90955,1,high,96100
/scratch/daint/kalvodap/evaluation_inputs/e3/8M/ws_16k_8M.in,2402,252,16000,8192000,8.73369,1,high,96100
/scratch/daint/kalvodap/evaluation_inputs/e3/8M/ws_16k_8M.in,2402,288,16000,8192000,8.88879,1,high,96100
/scratch/daint/kalvodap/evaluation_inputs/e3/8M/ws_16k_8M.in,2402,360,16000,8192000,8.85519,1,high,96100
/scratch/daint/kalvodap/evaluation_inputs/e3/8M/ws_16k_8M.in,2402,396,16000,8192000,9.08653,1,high,96100
/scratch/daint/kalvodap/evaluation_inputs/e3/8M/ws_16k_8M.in,2402,432,16000,8192000,6.42496,1,high,96100
/scratch/daint/kalvodap/evaluation_inputs/e3/8M/ws_16k_8M.in,2402,504,16000,8192000,6.60491,1,high,96100
/scratch/daint/kalvodap/evaluation_inputs/e3/8M/ws_16k_8M.in,2402,576,16000,8192000,8.03012,1,high,96100
/scratch/daint/kalvodap/evaluation_inputs/e3/8M/ws_16k_8M.in,2402,648,16000,8192000,6.99018,1,high,96100
